,R53_S91,R46_S46,R47_S39,R56_S63,R59_S97,R48_S89,R50_S48,R43_S31,R49_S55,R58_S56,R42_S101,R52_S52,R44_S47,R41_S87,R57_S80,R45_S62,R51_S35,R60_S73,R55_S33,R54_S88
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,1,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,4,0
MEG_4300|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|OPRM,0,0,0,0,0,0,0,0,0,0,5,0,6,6,2,0,2,0,0,4
MEG_6304|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_5910|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_6893|Drugs|betalactams|Class_A_betalactamases|TEM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_746|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3269|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|HMRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2042|Metals|Copper_resistance|Copper_resistance_protein|COPB,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,2,4,0
MEG_1721|Drugs|betalactams|Class_A_betalactamases|CIA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0
MEG_5334|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,8,0,4,0,5,2,0,15,8,2,45,0,30,8,6,0,2,8,7,17
MEG_7332|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_1461|Drugs|Glycopeptides|Bleomycin_resistance_protein|BLM,0,0,0,0,6,0,0,4,2,0,8,0,4,0,2,0,0,0,0,6
MEG_2507|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,26,0,0,0,2,0,0,1,5,0,6,0,0,0,0,0,0,0,2,0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,1,0,1,0,0,4,2,2,5,3,20,4,0,6,12,4,0,9,13,18
MEG_7794|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEK,4,4,0,0,2,0,0,2,6,0,32,2,0,6,8,2,2,4,10,4
MEG_6978|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET35,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,3,2,3
MEG_6170|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,0,0,0,0,0,2,0,0,0,0,2,0,2,0,2,0,0,0,0,2
MEG_7038|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
MEG_5562|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_1501|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,7,0,0,0,9,4,0,0,0,16,0,2,0,2,0,0,0,0,0,2
MEG_4363|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0
MEG_295|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_2862|Drugs|betalactams|Class_A_betalactamases|ERP,0,0,0,0,4,2,0,0,0,0,4,0,0,0,2,0,0,0,0,6
MEG_7483|Drugs|Glycopeptides|VanL-type_regulator|VANRL,2,0,0,0,0,0,0,0,2,0,4,2,0,2,0,0,0,0,2,4
MEG_7022|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2,0,0,0,6,2,2,0,2,0,12,4,6,12,6,0,2,0,2,14
MEG_2863|Drugs|betalactams|Class_B_betalactamases|ESP,0,0,0,0,8,2,0,0,0,2,2,0,0,0,8,0,0,0,4,0
MEG_6147|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RRSH|RequiresSNPConfirmation,730,85,145,96,1008,281,40,444,503,302,1763,230,262,864,1201,148,138,293,618,997
MEG_3362|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2504|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3810|Drugs|MLS|MLS_resistance_MFS_efflux_pumps|MEFA,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,4,0,6,0,4
MEG_3794|Drugs|betalactams|Penicillin_binding_protein|MECA,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
MEG_1686|Drugs|betalactams|Class_A_betalactamases|CFX,0,5,1,6,366,10,0,1,7,9,11,21,0,33,100,4,5,41,9,73
MEG_1184|Drugs|betalactams|Class_A_betalactamases|AXC,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,0,0,0,2
MEG_7085|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,3,0,1,0,2,0,0,6,2,0,5,1,0,0,2,0,0,0,16,3
MEG_2948|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0
MEG_7821|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|YFEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_2037|Metals|Copper_resistance|Copper_resistance_protein|COPB,2,2,0,2,2,4,0,4,2,0,0,4,0,2,4,0,0,0,0,4
MEG_1215|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRC,0,0,0,0,0,4,0,0,0,0,2,0,0,2,2,0,0,0,0,2
MEG_4177|Metals|Nickel_resistance|Nickel_ABC_efflux_regulator|NIKR,32,0,0,0,2,4,1,0,0,13,2,1,0,3,2,1,0,0,0,2
MEG_2679|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
MEG_3048|Drugs|betalactams|Class_A_betalactamases|FPH,0,0,0,0,6,0,2,0,0,0,8,4,0,0,0,2,0,2,0,2
MEG_3521|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_3207|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0,0,1,1,0,0,0,1,1,0,5,1,2,3,5,1,0,1,0,7
MEG_3652|Drugs|betalactams|Class_A_betalactamases|LUT,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
MEG_5814|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTB,52,4,0,2,17,13,0,12,1,36,31,8,13,10,12,3,0,4,1,19
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,0,0,0,0,2,4,0,0,0,0,2,0,0,4,6,0,0,0,4,0
MEG_2661|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|DPR,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_4380|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|OTRB,0,0,2,2,2,2,0,2,0,0,2,4,2,2,2,0,2,0,0,0
MEG_4052|Drugs|MLS|Macrolide_phosphotransferases|MPHO,0,0,0,0,16,2,0,0,4,0,16,2,2,0,12,0,0,4,2,4
MEG_1760|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,0,0,2,0,0,14,0,0,67,0,0,0,4,4,2,2,16,0
MEG_5821|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|QACAB,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_2936|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,2,0,4,0,8,0,4,0,0,2,2,2
MEG_5360|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,2,0,6,4,10,8,0,8,6,2,24,9,18,22,15,3,9,6,12,21
MEG_2430|Drugs|betalactams|Class_A_betalactamases|CTX,7,0,0,0,0,3,0,0,0,0,2,0,0,0,2,0,2,0,0,0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,21,0,0,0,6,18,0,0,0,19,4,1,0,3,4,0,0,0,0,4
MEG_3084|Biocides|Quaternary_Ammonium_Compounds_(QACs)_resistance|QAC-resistant_protein_UDP_glucose_4_epimerase|GALE,0,0,0,0,0,2,2,0,0,0,6,2,2,0,8,0,0,2,0,2
MEG_2055|Metals|Copper_resistance|Copper_resistance_protein|COPD,0,0,0,0,0,2,0,0,0,0,6,0,0,0,4,0,0,0,0,2
MEG_2458|Metals|Copper_resistance|Copper_resistance_protein|CUTF,16,0,0,0,8,14,0,0,0,17,2,0,0,0,0,1,0,0,0,1
MEG_651|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,6,2,14,7,60,6,4,21,34,4,112,8,11,126,41,22,18,20,119,38
MEG_2087|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CORA,15,0,0,0,0,9,0,0,0,17,3,0,0,0,0,2,0,0,0,0
MEG_7275|Biocides|Phenolic_compound_resistance|Phenolic_RND_efflux_pump|TRIC,0,4,2,0,17,2,2,4,2,2,21,5,6,6,16,2,2,6,6,12
MEG_1059|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
MEG_669|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5155|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,0,0,0,0,2,0,2,0,2,2,2,0,0,0,0,0
MEG_6567|Drugs|betalactams|Class_C_betalactamases|SRT,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4
MEG_3268|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|HMRM,0,0,2,0,2,0,0,0,0,0,8,0,0,6,4,0,0,2,0,0
MEG_5872|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
MEG_4513|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MEG_7316|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,35,7,6,2,90,16,4,50,67,18,276,15,32,59,69,26,8,29,208,56
MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,4,0,0
MEG_6612|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1
MEG_7472|Drugs|Glycopeptides|VanC-type_regulator|VANRC,0,0,0,0,2,2,0,0,0,0,2,2,2,2,0,0,0,2,0,1
MEG_6011|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRC,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,2,0,0,0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,40,0,0,0,5,9,0,0,0,11,0,0,2,4,4,0,0,3,0,7
MEG_5416|Metals|Copper_resistance|Copper_resistance_protein|PCOA,0,2,0,2,0,0,2,0,2,0,6,2,0,2,4,0,0,0,11,8
MEG_6558|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SRMB,10,6,6,7,33,12,4,5,8,0,55,25,26,34,33,6,3,14,6,56
MEG_7325|Metals|Tungsten_Resistance|Tungsten_ABC_efflux_pumps|TUPC,0,0,2,2,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,4
MEG_1845|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2738|Drugs|MLS|23S_rRNA_methyltransferases|EMTA,0,0,0,0,0,0,0,0,2,0,2,0,2,0,4,0,0,2,0,0
MEG_6591|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,0
MEG_1249|Drugs|betalactams|Class_A_betalactamases|BLAA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7390|Drugs|Glycopeptides|VanE-type_resistance_protein|VANE,2,0,0,0,0,0,0,2,2,0,8,0,0,2,0,2,0,0,0,6
MEG_3843|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,0,0,2,2,0,0,0,0,4,0,4,0,2,4,8,0,2,6,6,14
MEG_2581|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRK,0,0,0,0,2,0,0,0,0,0,303,0,0,4,6,0,0,0,0,2
MEG_3992|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,2186,514,859,556,4260,1434,935,910,518,1006,3349,1424,564,3620,6752,780,464,1852,837,5429
MEG_3219|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,5,2,4,6,8,2,9,23,6,0,14,5,9,23,59,0,7,28,10,34
MEG_4846|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_3446|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|KATG|RequiresSNPConfirmation,0,0,6,0,6,2,0,6,2,2,6,0,24,7,0,2,1,6,0,11
MEG_5938|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
MEG_958|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,3,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0
MEG_743|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT2-DPRIME,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6635|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
MEG_2476|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CZNA,0,2,4,2,4,0,2,2,0,2,6,2,2,6,6,0,0,4,2,2
MEG_5795|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|PMRA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
MEG_1558|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,0,4,0,0,0,0,0,6,0,2,2,2,0,0,0,0,0
MEG_6966|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET31,0,0,0,0,2,0,0,9,0,0,2,0,0,0,0,2,1,0,13,0
MEG_814|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MEG_4766|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,2,0,0,0,0,0,0,0,8,0,4,0,0,0,0,4,4,0
MEG_34|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,2,0,0,0,0,2,6,0,0,4,2,0,0,0,0,2
MEG_1002|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,0,0,4,2,0,4,0,2,16,0,0,0,2,0,0,2,0,0
MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0
MEG_1066|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,0,2
MEG_3005|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,2,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2
MEG_1373|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_444|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,0,1,0,0,387,1,3,3,0,43,150,20,0,6,37,16,3,3,2,23
MEG_1776|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLR,0,0,0,2,2,0,0,0,0,0,6,0,2,2,2,0,0,0,2,8
MEG_7034|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,2,0,0,0,4,6,0,0,2,2,10,2,8,10,12,0,2,2,4,4
MEG_1317|Drugs|betalactams|Class_A_betalactamases|BLASME,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_4099|Drugs|betalactams|Class_B_betalactamases|MUS,0,0,0,0,1,0,0,0,4,0,2,0,0,2,0,0,0,2,0,0
MEG_2594|Drugs|betalactams|Class_C_betalactamases|DHA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_2701|Biocides|Acid_resistance|Acid_resistance_protein|EEFA,0,0,4,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,18
MEG_4803|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,2,0,0,3,0,0,0,0,0,10,0,1,0,0,2,0
MEG_2952|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,12,0,0,0,0,0,0,0,0,0,6,2,2,0,4,0,0,2,0,0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,18,2,0,0,2,7,2,0,0,0,4,0,2,6,8,0,0,4,0,4
MEG_941|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,2,0
MEG_5955|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MEG_723|Metals|Aluminum_resistance|Aluminum_resistance_protein|ALU1P,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,2,0,0
MEG_2315|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
MEG_5750|Drugs|betalactams|Class_B_betalactamases|PEDO,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,2,0,0
MEG_1570|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MEG_2496|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0
MEG_3019|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_4732|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0
MEG_194|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,2,2,0,0,0,0,0,4,0,2,0,0,2,0,2,0,0,0,0
MEG_530|Drugs|betalactams|Class_C_betalactamases|ADC,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,2,0,2
MEG_5775|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|PFR,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1113|Drugs|betalactams|Class_A_betalactamases|ARL,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
MEG_7868|Metals|Zinc_resistance|Zinc_resistance_regulator|ZUR,10,0,0,0,3,4,0,0,0,10,2,0,0,0,5,3,0,0,0,1
MEG_1444|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2
MEG_1102|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|APMA,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0
MEG_119|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2
MEG_508|Drugs|betalactams|Class_C_betalactamases|ADC,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6181|Drugs|betalactams|Class_B_betalactamases|SFB,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0
MEG_4871|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_1555|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,2,0,0,0,0,0,0,0,3,0,0,4,0,0,4,2,0,1,2
MEG_6522|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,0,2,7,0,19,4,0,20,16,0,46,0,40,35,7,0,2,2,10,41
MEG_38|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
MEG_5482|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4601|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_1147|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSB,0,0,0,0,0,2,0,2,0,0,0,0,0,2,4,0,0,2,2,0
MEG_7674|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXH,0,0,0,0,4,2,0,0,0,0,12,0,4,0,4,0,0,2,0,8
MEG_3049|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|FPTA,0,2,0,0,4,2,0,0,2,0,14,2,4,10,12,0,0,4,2,18
MEG_4664|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_4599|Drugs|betalactams|Class_D_betalactamases|OXA,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2
MEG_284|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
MEG_2770|Drugs|MLS|23S_rRNA_methyltransferases|ERM,2,0,2,0,0,0,0,0,4,0,2,0,0,0,2,0,0,0,4,4
MEG_5263|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4
MEG_3287|Biocides|Peroxide_resistance|Peroxide_resistance_stress_protein|IBPA,33,0,0,0,3,13,0,0,0,13,4,0,0,0,3,0,0,0,2,4
MEG_5961|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7552|Drugs|Glycopeptides|VanA-type_resistance_protein|VANXA,0,0,0,0,0,2,0,2,4,0,0,0,0,0,2,2,0,0,0,0
MEG_883|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
MEG_2054|Metals|Copper_resistance|Copper_resistance_protein|COPD,0,0,0,0,4,0,0,2,0,0,2,0,2,6,2,0,0,4,2,2
MEG_2830|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0
MEG_1305|Drugs|betalactams|Class_A_betalactamases|BLASGM,0,0,0,0,2,0,0,0,4,2,8,0,2,0,0,0,0,0,4,4
MEG_2068|Metals|Copper_resistance|Copper_resistance_protein|COPP,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_6586|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
MEG_160|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
MEG_7394|Drugs|Glycopeptides|VanG-type_resistance_protein|VANG,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,2
MEG_7860|Drugs|betalactams|Class_B_betalactamases|ZOG,0,0,0,2,2,2,0,0,0,0,0,4,0,0,6,0,0,0,2,4
MEG_5784|Drugs|Lipopeptides|Colistin-resistant_mutant|PHOP|RequiresSNPConfirmation,2,0,5,0,0,0,0,4,2,0,7,4,2,8,3,0,0,0,0,2
MEG_6906|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
