,R17_S93,R8_S68,R2_S27,R6_S77,R3_S71,R12_S41,R15_S82,R4_S49,R13_S100,R20_S81,R1_S70,R14_S75,R19_S30,R11_S98,R5_S95,R10_S65,R18_S94,R16_S92,R9_S53,R7_S72
MEG_5986|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_5621|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2773|Drugs|MLS|23S_rRNA_methyltransferases|ERM,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,4,0,0
MEG_5190|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0
MEG_3734|Metals|Copper_resistance|Copper_resistance_protein|MCTB,0,4,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,0
MEG_7333|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN|RequiresSNPConfirmation,0,0,0,5,0,0,0,0,0,2,0,0,0,8,0,0,0,6,0,0
MEG_2723|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRASM,4,2,2,6,5,0,4,1,16,26,2,24,0,0,4,0,2,2,0,0
MEG_6263|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_4805|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0
MEG_992|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,2,0,0,2,0,0,2,0,2,0,0,0,0,0,2,4,2,0,0,0
MEG_92|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
MEG_1541|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,7,0,0,0,2,0,2,20,0,2,0,1,2,0,0,0,1,0
MEG_1471|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|BMR,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
MEG_4129|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NCZA,4,4,2,16,2,0,14,27,10,62,4,72,2,12,17,0,14,17,4,7
MEG_434|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
MEG_2811|Drugs|MLS|23S_rRNA_methyltransferases|ERMC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5216|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
MEG_7599|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0
MEG_2014|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CNRT,0,0,0,0,0,0,0,0,4,6,0,2,0,4,4,0,0,2,0,0
MEG_836|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,4,0,0
MEG_805|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,0
MEG_997|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,14,6,0,2,2,0,6,0,6,16,3,0,0,0,31,0,6,4,0,1
MEG_4573|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,2,2,2,0,0,0,2,4,0,0,4,0,0
MEG_5124|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
MEG_6630|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,6,0,0,0,0,11,0,69,0,1,0,7,1,0,0,1,0,1
MEG_2960|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,4,0,0,2,0,4,4,0,0,0,6,2,0,4,0,0,0
MEG_7464|Drugs|Glycopeptides|VanB-type_regulator|VANRB,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
MEG_1196|Drugs|Bacitracin|Undecaprenyl_pyrophosphate_phosphatase|BAHA,0,0,0,5,2,0,4,0,4,6,0,0,0,4,6,0,8,10,0,2
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4729|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
MEG_1960|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1709|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|CHRB,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,2,0,2
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0
MEG_7788|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEE,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0
MEG_5382|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,3,9,6,15,0,0,12,6,2,131,0,2,0,42,11,2,2,6,1,4
MEG_6131|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,18,60,12,44,5,3,19,9,44,244,13,13,2,146,39,6,27,89,11,18
MEG_5315|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
MEG_6626|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,8,2,0,0,0,18,0,112,0,1,0,16,0,0,0,0,0,1
MEG_6127|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,49,71,89,100,30,7,84,134,142,988,48,171,19,391,117,9,79,192,29,80
MEG_5758|Drugs|betalactams|Class_A_betalactamases|PER,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_5355|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,1,0,2,3,0,0,0,0,0,5,0,0,0,2,2,0,0,0,0,0
MEG_5763|Drugs|betalactams|Class_A_betalactamases|PER,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
MEG_803|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1
MEG_1815|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
MEG_2912|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|FLOR,0,0,13,0,0,0,4,40,2,270,0,3,0,7,0,0,0,4,2,3
MEG_5211|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,1,0,0,0,1,0,14,0,1,0,0,0,3,0,1,0,1
MEG_3040|Drugs|betalactams|Class_C_betalactamases|FOX,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0
MEG_7039|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_883|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,1,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0
MEG_3378|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MEG_1516|Drugs|betalactams|Class_A_betalactamases|CARB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1772|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_2715|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|EMHA,2,0,1,2,0,0,4,0,2,3,0,9,2,0,8,0,0,4,0,0
MEG_3471|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_678|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEB,8,0,0,8,4,0,4,0,6,8,4,0,0,10,6,0,4,10,0,0
MEG_4137|Drugs|betalactams|Class_B_betalactamases|NDM,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3170|Drugs|betalactams|Class_B_betalactamases|GRD,2,0,2,2,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0
MEG_1916|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_7024|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MEG_6321|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
MEG_2117|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,0,0,3,4,2,0,4,4,4,12,0,12,0,4,2,2,0,4,0,6
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,0,1,3,0,0,0,1,0,2,2,0,0,0,0,2,1,2,4,0,0
MEG_892|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0
MEG_3129|Drugs|betalactams|Class_A_betalactamases|GES,0,0,7,1,0,0,0,20,0,177,0,106,0,12,0,0,0,4,0,4
MEG_715|Metals|Arsenic_resistance|Arsenite_oxidase_regulator|AIOR,2,4,0,2,0,0,2,0,2,4,0,4,0,0,0,2,0,4,0,0
MEG_2769|Drugs|MLS|23S_rRNA_methyltransferases|ERM,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
MEG_2788|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,0,0,0,0,1,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0
MEG_7603|Drugs|Glycopeptides|VanD-type_accessory_protein|VANYD,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0
MEG_2115|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,12,2,6,0,2,2,8,0,4,19,4,23,0,2,12,2,4,2,0,0
MEG_4990|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7084|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETH,0,8,9,3,0,0,2,3,0,11,0,6,0,9,8,2,0,0,0,3
MEG_3520|Drugs|betalactams|Class_B_betalactamases|L1,0,0,0,2,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,0
MEG_4378|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|OTRA,8,0,2,2,2,0,12,4,10,8,4,15,0,22,22,4,6,12,0,4
MEG_2466|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|CZCCM,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,2,0,0
MEG_5875|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,0,0
MEG_5591|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_6985|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,4,2,0
MEG_7335|Drugs|Glycopeptides|VanA-type_resistance_protein|VAN,2,0,0,0,0,0,4,0,4,0,0,0,0,2,0,0,0,2,0,0
MEG_3564|Drugs|betalactams|Class_A_betalactamases|LEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_7094|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETL,0,0,6,2,0,0,3,3,0,13,0,0,0,11,0,0,0,0,0,0
MEG_3248|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|GYRBA|RequiresSNPConfirmation,0,2,4,6,5,0,3,10,9,42,8,36,0,4,10,5,10,16,0,7
MEG_5794|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|PMPM,0,6,0,2,2,2,4,2,2,32,2,9,0,10,2,0,2,10,2,4
MEG_7580|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_3991|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,795,181,225,1034,194,37,1626,206,1541,2227,436,317,187,906,2330,614,1041,2230,370,138
MEG_347|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_7299|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_regulator|TTGW,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
MEG_7428|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,2,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
MEG_7785|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMEB,0,0,2,4,0,0,0,4,2,37,0,2,0,13,9,0,0,4,2,2
MEG_7124|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MEG_1068|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-PRIME,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,0,2,0,2
MEG_3446|Drugs|Mycobacterium_tuberculosis-specific_Drug|Isoniazid-resistant_mutant|KATG|RequiresSNPConfirmation,0,2,0,9,0,0,0,0,8,24,4,61,0,2,12,2,6,18,0,0
MEG_7675|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|VEXK,4,0,0,2,2,0,0,0,6,12,0,0,0,4,6,4,6,4,0,0
MEG_4390|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4600|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_1694|Drugs|betalactams|Class_A_betalactamases|CFX,4,0,0,14,5,0,2,0,25,2,8,0,4,2,26,12,10,43,4,0
MEG_5283|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_5609|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1745|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|CMEF,2,0,0,8,2,0,4,0,2,0,2,2,0,2,0,0,6,4,2,2
MEG_1554|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,0,0,0,5,1,0,0,0,0,4,0,0,0,2,0,0,4,0,0,0
MEG_4369|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MEG_5919|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,27,22,14,158,12,4,87,14,164,207,42,12,17,109,58,25,85,196,32,19
MEG_2112|Drugs|betalactams|Class_B_betalactamases|CPS,0,2,0,2,0,2,2,0,0,12,2,2,4,0,4,2,0,4,0,0
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,0,0,0,8,0,0,0,0,2,6,0,0,2,2,2,2,0,2,0,0
MEG_1270|Drugs|betalactams|Class_C_betalactamases|BLAC,2,0,4,0,0,0,2,0,2,16,0,2,0,0,4,0,2,2,0,0
MEG_3573|Drugs|betalactams|Class_A_betalactamases|LEN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5456|Drugs|betalactams|Class_C_betalactamases|PDC,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
MEG_2071|Metals|Copper_resistance|Copper_resistance_regulator|COPR,2,2,0,2,0,0,4,2,4,16,0,1,0,0,0,0,2,2,0,0
MEG_6631|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0,0,3,0,0,0,0,4,0,20,0,0,0,2,0,0,0,1,2,0
MEG_6156|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|SALA,6,0,0,8,0,0,6,0,0,16,4,4,0,10,2,0,2,6,0,0
MEG_3599|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|LMRS,2,0,0,2,0,0,4,0,0,6,0,2,2,0,0,2,4,2,0,0
MEG_2051|Metals|Copper_resistance|Copper_resistance_protein|COPD,0,5,0,0,2,0,6,3,2,5,0,10,0,2,2,0,2,0,0,0
MEG_5135|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2409|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4069|Drugs|MLS|MLS_resistance_ABC_efflux_pumps|MSRA,4,0,0,4,0,0,6,0,0,4,0,0,0,0,2,0,0,4,0,2
MEG_2023|Metals|Copper_resistance|Copper_resistance_protein|COPA,0,5,3,2,0,2,2,8,2,11,4,9,1,10,2,0,4,2,2,2
MEG_6515|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|SITC,0,6,0,2,0,0,0,0,0,3,0,2,0,4,0,0,2,2,0,0
MEG_1300|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,6,0,0,0,0,0,0,0,2,8,2,0,0,2,2,0,0,8,0,0
MEG_6523|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|SME,2,2,2,6,2,0,6,6,2,48,2,17,0,11,2,4,6,15,0,1
MEG_2648|Drugs|betalactams|Class_B_betalactamases|DHT,4,2,0,4,0,0,4,1,0,2,2,6,0,2,8,2,2,4,2,3
MEG_1759|Drugs|Phenicol|Phenicol_resistance_MFS_efflux_pumps|CMLA,0,0,0,2,0,2,0,0,0,0,0,0,0,6,0,0,0,2,0,0
MEG_4582|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
MEG_1159|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSC,0,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0
MEG_4083|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MTRD,2,0,0,0,0,0,0,0,2,8,2,2,0,6,4,2,2,4,0,0
MEG_7063|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0
MEG_2972|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,2,2,3,0,0,0,0,0,2,0,0,2,1,0,0,0,4,0,0
MEG_6121|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,10,51,21,50,4,0,24,9,42,332,7,26,3,184,23,14,23,73,8,29
MEG_2883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FARA,2,0,0,0,0,0,0,0,4,6,0,4,0,0,0,2,0,0,0,0
MEG_1560|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0,0,0,0,0,0,2,0,0,10,0,0,0,0,4,0,0,2,0,0
MEG_3238|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRB|RequiresSNPConfirmation,15,24,17,26,6,0,34,12,19,196,3,37,6,116,16,4,23,36,5,15
MEG_7003|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET50,0,0,0,4,0,0,0,0,0,2,0,0,0,4,0,0,2,2,2,0
MEG_2057|Metals|Copper_resistance|Copper_resistance_protein|COPF,6,0,3,0,3,0,0,0,2,3,4,4,0,4,4,0,2,4,0,0
MEG_278|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,4,2,2,2,0,2,0,2,6,0,2,2,0,0
MEG_2827|Drugs|MLS|23S_rRNA_methyltransferases|ERME,2,2,0,0,0,0,0,0,2,8,0,8,0,4,2,0,0,2,0,0
MEG_3340|Drugs|betalactams|Class_B_betalactamases|IMP,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_362|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
MEG_5260|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_2713|Drugs|Mycobacterium_tuberculosis-specific_Drug|Ethambutol_resistant_arabinosyltransferase|EMBR|RequiresSNPConfirmation,2,0,2,0,4,0,0,0,4,4,0,4,0,6,2,2,0,2,0,0
MEG_2953|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0,0,0,0,0,2,2,0,0,4,0,2,4,0,0,2,2,2,0,0
MEG_4650|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0
MEG_2345|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
MEG_6383|Drugs|betalactams|Class_A_betalactamases|SHV,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
MEG_3981|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,79,12,18,45,17,5,104,6,103,93,25,22,27,26,97,115,74,157,31,5
MEG_3254|Biocides|Acid_resistance|Acid_resistance_protein|HDEB,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MEG_7797|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|VMET,0,2,4,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0
MEG_2427|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
MEG_1428|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MEG_7123|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,4,0,0,0,0,0,2,0,0,8,0,0,0,2,0,0,0,0,0,0
MEG_3519|Drugs|betalactams|Class_B_betalactamases|L1,4,0,0,0,0,0,2,0,0,0,0,4,0,0,2,0,0,2,0,2
MEG_7133|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,0,4,6,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
MEG_5398|Drugs|Fluoroquinolones|Fluoroquinolone_ABC_efflux_pump|PATB,0,0,0,2,0,0,8,2,4,6,0,0,0,4,2,2,2,6,0,0
MEG_5085|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
MEG_3687|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
MEG_995|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT6,0,0,2,50,0,0,2,1,9,113,10,2,2,12,2,0,0,15,1,0
MEG_5343|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,5,0,2,5,0,0,5,0,14,11,6,2,2,9,10,0,6,12,0,2
MEG_802|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,3,1,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0
MEG_27|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,2,11,3,6,0,0,5,0,2,16,0,1,0,13,6,2,1,8,0,4
MEG_2048|Metals|Copper_resistance|Copper_resistance_protein|COPC,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
MEG_1182|Biocides|Acid_resistance|Acid_resistance_protein|ASR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
MEG_6509|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_regulator|SILS,0,2,0,2,2,0,0,0,0,2,0,0,0,0,6,0,2,14,2,0
MEG_453|Drugs|betalactams|Class_C_betalactamases|ACT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MEG_2524|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_5232|Drugs|betalactams|Class_D_betalactamases|OXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
MEG_722|Drugs|Cationic_antimicrobial_peptides|Lipid_A_modification|ALMG,0,0,0,0,0,0,0,0,2,20,0,0,0,2,2,0,0,2,0,0
MEG_3509|Drugs|betalactams|Class_A_betalactamases|KPC,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0
MEG_2793|Drugs|MLS|23S_rRNA_methyltransferases|ERMB,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
